current,left,current_abb,left_abb,count,year
Tennessee,Nevada,TN,NV,789,2018
Tennessee,New Hampshire,TN,NH,649,2018
Tennessee,New Jersey,TN,NJ,2231,2018
Tennessee,New Mexico,TN,NM,366,2018
Tennessee,New York,TN,NY,5312,2018
Tennessee,North Carolina,TN,NC,9388,2018
Tennessee,North Dakota,TN,ND,285,2018
Tennessee,Ohio,TN,OH,6273,2018
Tennessee,Oklahoma,TN,OK,2130,2018
Tennessee,Oregon,TN,OR,2314,2018
Tennessee,Pennsylvania,TN,PA,2504,2018
Tennessee,Puerto Rico,TN,NA,1615,2018
Tennessee,Rhode Island,TN,RI,183,2018
Tennessee,South Carolina,TN,SC,6061,2018
Tennessee,South Dakota,TN,SD,1722,2018
Tennessee,Tennessee,TN,TN,NA,2018
Tennessee,Texas,TN,TX,12046,2018
Tennessee,Utah,TN,UT,1186,2018
Tennessee,Vermont,TN,VT,77,2018
Tennessee,Virginia,TN,VA,8172,2018
Tennessee,Washington,TN,WA,3245,2018
Tennessee,West Virginia,TN,WV,1705,2018
Tennessee,Wisconsin,TN,WI,1492,2018
Tennessee,Wyoming,TN,WY,121,2018
Texas,California,TX,CA,86164,2018
Texas,Colorado,TX,CO,21509,2018
Texas,Connecticut,TX,CT,3762,2018
Texas,Alabama,TX,AL,5945,2018
Texas,Alaska,TX,AK,2375,2018
Texas,Arizona,TX,AZ,18628,2018
Texas,Arkansas,TX,AR,14377,2018
Texas,Delaware,TX,DE,1275,2018
Texas,District of Columbia,TX,DC,1059,2018
Texas,Florida,TX,FL,37262,2018
Texas,Foreign Country,TX,OR,189679,2018
Texas,Georgia,TX,GA,14235,2018
Texas,Hawaii,TX,HI,7986,2018
Texas,Idaho,TX,ID,3494,2018
Texas,Illinois,TX,IL,19241,2018
Texas,Indiana,TX,IN,9704,2018
Texas,Iowa,TX,IA,6379,2018
Texas,Kansas,TX,KS,12049,2018
Texas,Kentucky,TX,KY,3841,2018
Texas,Louisiana,TX,LA,29108,2018
Texas,Maine,TX,ME,815,2018
Texas,Maryland,TX,MD,13777,2018
Texas,Massachusetts,TX,MA,5528,2018
Texas,Michigan,TX,MI,8070,2018
Texas,Minnesota,TX,MN,7291,2018
Texas,Mississippi,TX,MS,8663,2018
Texas,Missouri,TX,MO,21257,2018
Texas,Montana,TX,MT,1626,2018
Texas,Nebraska,TX,NE,2959,2018
Texas,Nevada,TX,NV,6215,2018
Texas,New Hampshire,TX,NH,1166,2018
Texas,New Jersey,TX,NJ,5906,2018
Texas,New Mexico,TX,NM,17670,2018
Texas,New York,TX,NY,18925,2018
Texas,North Carolina,TX,NC,17954,2018
Texas,North Dakota,TX,ND,2456,2018
Texas,Ohio,TX,OH,9600,2018
Texas,Oklahoma,TX,OK,24590,2018
Texas,Oregon,TX,OR,6457,2018
Texas,Pennsylvania,TX,PA,9143,2018
Texas,Puerto Rico,TX,NA,11057,2018
Texas,Rhode Island,TX,RI,933,2018
Texas,South Carolina,TX,SC,8806,2018
Texas,South Dakota,TX,SD,1979,2018
Texas,Tennessee,TX,TN,12229,2018
Texas,Texas,TX,TX,NA,2018
Texas,Utah,TX,UT,6287,2018
Texas,Vermont,TX,VT,569,2018
Texas,Virginia,TX,VA,18731,2018
Texas,Washington,TX,WA,16855,2018
Texas,West Virginia,TX,WV,924,2018
Texas,Wisconsin,TX,WI,5844,2018
Texas,Wyoming,TX,WY,2327,2018
Utah,California,UT,CA,18025,2018
Utah,Colorado,UT,CO,4181,2018
Utah,Connecticut,UT,CT,720,2018
Utah,Alabama,UT,AL,315,2018
Utah,Alaska,UT,AK,494,2018
Utah,Arizona,UT,AZ,6827,2018
Utah,Arkansas,UT,AR,896,2018
Utah,Delaware,UT,DE,61,2018
Utah,District of Columbia,UT,DC,149,2018
Utah,Florida,UT,FL,2743,2018
Utah,Foreign Country,UT,OR,22096,2018
Utah,Georgia,UT,GA,2665,2018
Utah,Hawaii,UT,HI,2533,2018
Utah,Idaho,UT,ID,8574,2018
Utah,Illinois,UT,IL,1737,2018
Utah,Indiana,UT,IN,355,2018
Utah,Iowa,UT,IA,754,2018
Utah,Kansas,UT,KS,964,2018
Utah,Kentucky,UT,KY,368,2018
Utah,Louisiana,UT,LA,241,2018
Utah,Maine,UT,ME,98,2018
Utah,Maryland,UT,MD,743,2018
Utah,Massachusetts,UT,MA,1909,2018
Utah,Michigan,UT,MI,1477,2018
Utah,Minnesota,UT,MN,531,2018
Utah,Mississippi,UT,MS,216,2018
Utah,Missouri,UT,MO,977,2018
Utah,Montana,UT,MT,1548,2018
Utah,Nebraska,UT,NE,377,2018
Utah,Nevada,UT,NV,4383,2018
Utah,New Hampshire,UT,NH,269,2018
Utah,New Jersey,UT,NJ,646,2018
Utah,New Mexico,UT,NM,1014,2018
Utah,New York,UT,NY,3413,2018
Utah,North Carolina,UT,NC,767,2018
Utah,North Dakota,UT,ND,482,2018
Utah,Ohio,UT,OH,1382,2018
Utah,Oklahoma,UT,OK,127,2018
Utah,Oregon,UT,OR,5136,2018
Utah,Pennsylvania,UT,PA,1104,2018
Utah,Puerto Rico,UT,NA,0,2018
Utah,Rhode Island,UT,RI,50,2018
Utah,South Carolina,UT,SC,246,2018
Utah,South Dakota,UT,SD,318,2018
Utah,Tennessee,UT,TN,814,2018
Utah,Texas,UT,TX,7528,2018
Utah,Utah,UT,UT,NA,2018
Utah,Vermont,UT,VT,0,2018
Utah,Virginia,UT,VA,1526,2018
Utah,Washington,UT,WA,8186,2018
Utah,West Virginia,UT,WV,75,2018
Utah,Wisconsin,UT,WI,1346,2018
Utah,Wyoming,UT,WY,1534,2018
Vermont,California,VT,CA,1380,2018
Vermont,Colorado,VT,CO,649,2018
Vermont,Connecticut,VT,CT,2251,2018
Vermont,Alabama,VT,AL,124,2018
Vermont,Alaska,VT,AK,0,2018
Vermont,Arizona,VT,AZ,205,2018
Vermont,Arkansas,VT,AR,0,2018
Vermont,Delaware,VT,DE,0,2018
Vermont,District of Columbia,VT,DC,134,2018
Vermont,Florida,VT,FL,2105,2018
Vermont,Foreign Country,VT,OR,2375,2018
Vermont,Georgia,VT,GA,170,2018
Vermont,Hawaii,VT,HI,98,2018
Vermont,Idaho,VT,ID,0,2018
Vermont,Illinois,VT,IL,75,2018
Vermont,Indiana,VT,IN,31,2018
Vermont,Iowa,VT,IA,53,2018
Vermont,Kansas,VT,KS,0,2018
Vermont,Kentucky,VT,KY,740,2018
Vermont,Louisiana,VT,LA,24,2018
Vermont,Maine,VT,ME,455,2018
Vermont,Maryland,VT,MD,357,2018
Vermont,Massachusetts,VT,MA,3819,2018
Vermont,Michigan,VT,MI,107,2018
Vermont,Minnesota,VT,MN,461,2018
Vermont,Mississippi,VT,MS,0,2018
Vermont,Missouri,VT,MO,126,2018
Vermont,Montana,VT,MT,0,2018
Vermont,Nebraska,VT,NE,27,2018
Vermont,Nevada,VT,NV,110,2018
Vermont,New Hampshire,VT,NH,2877,2018
Vermont,New Jersey,VT,NJ,1343,2018
Vermont,New Mexico,VT,NM,101,2018
Vermont,New York,VT,NY,4535,2018
Vermont,North Carolina,VT,NC,266,2018
Vermont,North Dakota,VT,ND,0,2018
Vermont,Ohio,VT,OH,201,2018
Vermont,Oklahoma,VT,OK,71,2018
Vermont,Oregon,VT,OR,125,2018
Vermont,Pennsylvania,VT,PA,520,2018
Vermont,Puerto Rico,VT,NA,5,2018
Vermont,Rhode Island,VT,RI,235,2018
Vermont,South Carolina,VT,SC,178,2018
Vermont,South Dakota,VT,SD,0,2018
Vermont,Tennessee,VT,TN,305,2018
Vermont,Texas,VT,TX,427,2018
Vermont,Utah,VT,UT,329,2018
Vermont,Vermont,VT,VT,NA,2018
Vermont,Virginia,VT,VA,903,2018
Vermont,Washington,VT,WA,165,2018
Vermont,West Virginia,VT,WV,0,2018
Vermont,Wisconsin,VT,WI,179,2018
Vermont,Wyoming,VT,WY,45,2018
Virginia,California,VA,CA,21210,2018
Virginia,Colorado,VA,CO,4557,2018
Virginia,Connecticut,VA,CT,3254,2018
Virginia,Alabama,VA,AL,3426,2018
Virginia,Alaska,VA,AK,1235,2018
Virginia,Arizona,VA,AZ,4162,2018
Virginia,Arkansas,VA,AR,1002,2018
Virginia,Delaware,VA,DE,1306,2018
Virginia,District of Columbia,VA,DC,11821,2018
Virginia,Florida,VA,FL,20272,2018
Virginia,Foreign Country,VA,OR,56522,2018
Virginia,Georgia,VA,GA,7894,2018
Virginia,Hawaii,VA,HI,3116,2018
Virginia,Idaho,VA,ID,166,2018
Virginia,Illinois,VA,IL,7025,2018
Virginia,Indiana,VA,IN,2259,2018
Virginia,Iowa,VA,IA,1388,2018
Virginia,Kansas,VA,KS,1875,2018
Virginia,Kentucky,VA,KY,2431,2018
Virginia,Louisiana,VA,LA,2609,2018
Virginia,Maine,VA,ME,535,2018
Virginia,Maryland,VA,MD,28366,2018
Virginia,Massachusetts,VA,MA,5622,2018
Virginia,Michigan,VA,MI,3135,2018
Virginia,Minnesota,VA,MN,1616,2018
Virginia,Mississippi,VA,MS,2832,2018
Virginia,Missouri,VA,MO,4988,2018
Virginia,Montana,VA,MT,0,2018
Virginia,Nebraska,VA,NE,407,2018
Virginia,Nevada,VA,NV,1198,2018
Virginia,New Hampshire,VA,NH,1464,2018
Virginia,New Jersey,VA,NJ,9605,2018
Virginia,New Mexico,VA,NM,1394,2018
Virginia,New York,VA,NY,17983,2018
Virginia,North Carolina,VA,NC,23916,2018
Virginia,North Dakota,VA,ND,470,2018
Virginia,Ohio,VA,OH,6308,2018
Virginia,Oklahoma,VA,OK,1778,2018
Virginia,Oregon,VA,OR,497,2018
Virginia,Pennsylvania,VA,PA,13013,2018
Virginia,Puerto Rico,VA,NA,2328,2018
Virginia,Rhode Island,VA,RI,1810,2018
Virginia,South Carolina,VA,SC,8776,2018
Virginia,South Dakota,VA,SD,223,2018
Virginia,Tennessee,VA,TN,7963,2018
Virginia,Texas,VA,TX,14918,2018
Virginia,Utah,VA,UT,2847,2018
Virginia,Vermont,VA,VT,607,2018
Virginia,Virginia,VA,VA,NA,2018
Virginia,Washington,VA,WA,6404,2018
Virginia,West Virginia,VA,WV,2423,2018
Virginia,Wisconsin,VA,WI,1631,2018
Virginia,Wyoming,VA,WY,266,2018
Washington,California,WA,CA,55467,2018
Washington,Colorado,WA,CO,10122,2018
Washington,Connecticut,WA,CT,1785,2018
Washington,Alabama,WA,AL,495,2018
Washington,Alaska,WA,AK,3520,2018
Washington,Arizona,WA,AZ,14252,2018
Washington,Arkansas,WA,AR,953,2018
Washington,Delaware,WA,DE,131,2018
Washington,District of Columbia,WA,DC,1837,2018
Washington,Florida,WA,FL,8084,2018
Washington,Foreign Country,WA,OR,60173,2018
Washington,Georgia,WA,GA,5899,2018
Washington,Hawaii,WA,HI,3416,2018
Washington,Idaho,WA,ID,11911,2018
Washington,Illinois,WA,IL,5382,2018
Washington,Indiana,WA,IN,1118,2018
Washington,Iowa,WA,IA,647,2018
Washington,Kansas,WA,KS,1318,2018
Washington,Kentucky,WA,KY,475,2018
Washington,Louisiana,WA,LA,1278,2018
Washington,Maine,WA,ME,421,2018
Washington,Maryland,WA,MD,4526,2018
Washington,Massachusetts,WA,MA,4418,2018
Washington,Michigan,WA,MI,3607,2018
Washington,Minnesota,WA,MN,2131,2018
Washington,Mississippi,WA,MS,614,2018
Washington,Missouri,WA,MO,2837,2018
Washington,Montana,WA,MT,4467,2018
Washington,Nebraska,WA,NE,1354,2018
Washington,Nevada,WA,NV,4222,2018
Washington,New Hampshire,WA,NH,580,2018
Washington,New Jersey,WA,NJ,4488,2018
Washington,New Mexico,WA,NM,1950,2018
Washington,New York,WA,NY,7539,2018
Washington,North Carolina,WA,NC,5432,2018
Washington,North Dakota,WA,ND,1414,2018
Washington,Ohio,WA,OH,3080,2018
Washington,Oklahoma,WA,OK,3423,2018
Washington,Oregon,WA,OR,31642,2018
Washington,Pennsylvania,WA,PA,3105,2018
Washington,Puerto Rico,WA,NA,1477,2018
Washington,Rhode Island,WA,RI,225,2018
Washington,South Carolina,WA,SC,2025,2018
Washington,South Dakota,WA,SD,163,2018
Washington,Tennessee,WA,TN,2567,2018
Washington,Texas,WA,TX,18425,2018
Washington,Utah,WA,UT,7466,2018
Washington,Vermont,WA,VT,8,2018
Washington,Virginia,WA,VA,5887,2018
Washington,Washington,WA,WA,NA,2018
Washington,West Virginia,WA,WV,182,2018
Washington,Wisconsin,WA,WI,3381,2018
Washington,Wyoming,WA,WY,1237,2018
West Virginia,California,WV,CA,524,2018
West Virginia,Colorado,WV,CO,798,2018
West Virginia,Connecticut,WV,CT,639,2018
West Virginia,Alabama,WV,AL,83,2018
West Virginia,Alaska,WV,AK,0,2018
West Virginia,Arizona,WV,AZ,272,2018
West Virginia,Arkansas,WV,AR,288,2018
West Virginia,Delaware,WV,DE,419,2018
West Virginia,District of Columbia,WV,DC,328,2018
West Virginia,Florida,WV,FL,1722,2018
West Virginia,Foreign Country,WV,OR,1317,2018
West Virginia,Georgia,WV,GA,582,2018
West Virginia,Hawaii,WV,HI,42,2018
West Virginia,Idaho,WV,ID,0,2018
West Virginia,Illinois,WV,IL,564,2018
West Virginia,Indiana,WV,IN,1227,2018
West Virginia,Iowa,WV,IA,0,2018
West Virginia,Kansas,WV,KS,113,2018
West Virginia,Kentucky,WV,KY,1061,2018
West Virginia,Louisiana,WV,LA,572,2018
West Virginia,Maine,WV,ME,74,2018
West Virginia,Maryland,WV,MD,3876,2018
West Virginia,Massachusetts,WV,MA,384,2018
West Virginia,Michigan,WV,MI,321,2018
West Virginia,Minnesota,WV,MN,70,2018
West Virginia,Mississippi,WV,MS,0,2018
West Virginia,Missouri,WV,MO,71,2018
West Virginia,Montana,WV,MT,0,2018
West Virginia,Nebraska,WV,NE,0,2018
West Virginia,Nevada,WV,NV,27,2018
West Virginia,New Hampshire,WV,NH,0,2018
West Virginia,New Jersey,WV,NJ,546,2018
West Virginia,New Mexico,WV,NM,35,2018
West Virginia,New York,WV,NY,640,2018
West Virginia,North Carolina,WV,NC,1889,2018
West Virginia,North Dakota,WV,ND,0,2018
West Virginia,Ohio,WV,OH,7299,2018
West Virginia,Oklahoma,WV,OK,49,2018
West Virginia,Oregon,WV,OR,135,2018
West Virginia,Pennsylvania,WV,PA,6291,2018
West Virginia,Puerto Rico,WV,NA,220,2018
West Virginia,Rhode Island,WV,RI,0,2018
West Virginia,South Carolina,WV,SC,2329,2018
West Virginia,South Dakota,WV,SD,45,2018
West Virginia,Tennessee,WV,TN,2631,2018
West Virginia,Texas,WV,TX,516,2018
West Virginia,Utah,WV,UT,111,2018
West Virginia,Vermont,WV,VT,0,2018
West Virginia,Virginia,WV,VA,6646,2018
West Virginia,Washington,WV,WA,185,2018
West Virginia,West Virginia,WV,WV,NA,2018
West Virginia,Wisconsin,WV,WI,437,2018
West Virginia,Wyoming,WV,WY,0,2018
Wisconsin,California,WI,CA,6642,2018
Wisconsin,Colorado,WI,CO,3321,2018
Wisconsin,Connecticut,WI,CT,614,2018
Wisconsin,Alabama,WI,AL,572,2018
Wisconsin,Alaska,WI,AK,484,2018
Wisconsin,Arizona,WI,AZ,2883,2018
Wisconsin,Arkansas,WI,AR,292,2018
Wisconsin,Delaware,WI,DE,211,2018
Wisconsin,District of Columbia,WI,DC,109,2018
Wisconsin,Florida,WI,FL,5593,2018
Wisconsin,Foreign Country,WI,OR,15208,2018
Wisconsin,Georgia,WI,GA,2016,2018
Wisconsin,Hawaii,WI,HI,449,2018
Wisconsin,Idaho,WI,ID,129,2018
Wisconsin,Illinois,WI,IL,25155,2018
Wisconsin,Indiana,WI,IN,2663,2018
Wisconsin,Iowa,WI,IA,3072,2018
Wisconsin,Kansas,WI,KS,1186,2018
Wisconsin,Kentucky,WI,KY,1661,2018
Wisconsin,Louisiana,WI,LA,518,2018
Wisconsin,Maine,WI,ME,186,2018
Wisconsin,Maryland,WI,MD,579,2018
Wisconsin,Massachusetts,WI,MA,1160,2018
Wisconsin,Michigan,WI,MI,4737,2018
Wisconsin,Minnesota,WI,MN,19632,2018
Wisconsin,Mississippi,WI,MS,559,2018
Wisconsin,Missouri,WI,MO,2670,2018
Wisconsin,Montana,WI,MT,410,2018
Wisconsin,Nebraska,WI,NE,345,2018
Wisconsin,Nevada,WI,NV,1350,2018
Wisconsin,New Hampshire,WI,NH,251,2018
Wisconsin,New Jersey,WI,NJ,1098,2018
Wisconsin,New Mexico,WI,NM,1950,2018
Wisconsin,New York,WI,NY,1246,2018
Wisconsin,North Carolina,WI,NC,1853,2018
Wisconsin,North Dakota,WI,ND,414,2018
Wisconsin,Ohio,WI,OH,3759,2018
Wisconsin,Oklahoma,WI,OK,790,2018
Wisconsin,Oregon,WI,OR,1550,2018
Wisconsin,Pennsylvania,WI,PA,1537,2018
Wisconsin,Puerto Rico,WI,NA,2285,2018
Wisconsin,Rhode Island,WI,RI,27,2018
Wisconsin,South Carolina,WI,SC,619,2018
Wisconsin,South Dakota,WI,SD,374,2018
Wisconsin,Tennessee,WI,TN,1330,2018
Wisconsin,Texas,WI,TX,3977,2018
Wisconsin,Utah,WI,UT,1252,2018
Wisconsin,Vermont,WI,VT,110,2018
Wisconsin,Virginia,WI,VA,869,2018
Wisconsin,Washington,WI,WA,1938,2018
Wisconsin,West Virginia,WI,WV,265,2018
Wisconsin,Wisconsin,WI,WI,NA,2018
Wisconsin,Wyoming,WI,WY,206,2018
Wyoming,California,WY,CA,1604,2018
Wyoming,Colorado,WY,CO,5632,2018
Wyoming,Connecticut,WY,CT,12,2018
Wyoming,Alabama,WY,AL,639,2018
Wyoming,Alaska,WY,AK,0,2018
Wyoming,Arizona,WY,AZ,934,2018
Wyoming,Arkansas,WY,AR,392,2018
Wyoming,Delaware,WY,DE,0,2018
Wyoming,District of Columbia,WY,DC,0,2018
Wyoming,Florida,WY,FL,1159,2018
Wyoming,Foreign Country,WY,OR,2496,2018
Wyoming,Georgia,WY,GA,40,2018
Wyoming,Hawaii,WY,HI,55,2018
Wyoming,Idaho,WY,ID,367,2018
Wyoming,Illinois,WY,IL,214,2018
Wyoming,Indiana,WY,IN,227,2018
Wyoming,Iowa,WY,IA,30,2018
Wyoming,Kansas,WY,KS,675,2018
Wyoming,Kentucky,WY,KY,568,2018
Wyoming,Louisiana,WY,LA,72,2018
Wyoming,Maine,WY,ME,15,2018
Wyoming,Maryland,WY,MD,0,2018
Wyoming,Massachusetts,WY,MA,251,2018
Wyoming,Michigan,WY,MI,1117,2018
Wyoming,Minnesota,WY,MN,59,2018
Wyoming,Mississippi,WY,MS,65,2018
Wyoming,Missouri,WY,MO,914,2018
Wyoming,Montana,WY,MT,1501,2018
Wyoming,Nebraska,WY,NE,782,2018
Wyoming,Nevada,WY,NV,286,2018
Wyoming,New Hampshire,WY,NH,335,2018
Wyoming,New Jersey,WY,NJ,5,2018
Wyoming,New Mexico,WY,NM,512,2018
Wyoming,New York,WY,NY,393,2018
Wyoming,North Carolina,WY,NC,367,2018
Wyoming,North Dakota,WY,ND,721,2018
Wyoming,Ohio,WY,OH,473,2018
Wyoming,Oklahoma,WY,OK,306,2018
Wyoming,Oregon,WY,OR,888,2018
Wyoming,Pennsylvania,WY,PA,146,2018
Wyoming,Puerto Rico,WY,NA,119,2018
Wyoming,Rhode Island,WY,RI,88,2018
Wyoming,South Carolina,WY,SC,54,2018
Wyoming,South Dakota,WY,SD,750,2018
Wyoming,Tennessee,WY,TN,104,2018
Wyoming,Texas,WY,TX,1354,2018
Wyoming,Utah,WY,UT,911,2018
Wyoming,Vermont,WY,VT,0,2018
Wyoming,Virginia,WY,VA,197,2018
Wyoming,Washington,WY,WA,373,2018
Wyoming,West Virginia,WY,WV,118,2018
Wyoming,Wisconsin,WY,WI,29,2018
Wyoming,Wyoming,WY,WY,NA,2018
Puerto Rico,California,NA,CA,520,2018
Puerto Rico,Colorado,NA,CO,722,2018
Puerto Rico,Connecticut,NA,CT,1008,2018
Puerto Rico,Alabama,NA,AL,0,2018
Puerto Rico,Alaska,NA,AK,0,2018
Puerto Rico,Arizona,NA,AZ,195,2018
Puerto Rico,Arkansas,NA,AR,0,2018
Puerto Rico,Delaware,NA,DE,0,2018
Puerto Rico,District of Columbia,NA,DC,0,2018
Puerto Rico,Florida,NA,FL,5916,2018
Puerto Rico,Foreign Country,NA,OR,2936,2018
Puerto Rico,Georgia,NA,GA,173,2018
Puerto Rico,Hawaii,NA,HI,212,2018
Puerto Rico,Idaho,NA,ID,0,2018
Puerto Rico,Illinois,NA,IL,594,2018
Puerto Rico,Indiana,NA,IN,0,2018
Puerto Rico,Iowa,NA,IA,0,2018
Puerto Rico,Kansas,NA,KS,0,2018
Puerto Rico,Kentucky,NA,KY,0,2018
Puerto Rico,Louisiana,NA,LA,0,2018
Puerto Rico,Maine,NA,ME,0,2018
Puerto Rico,Maryland,NA,MD,202,2018
Puerto Rico,Massachusetts,NA,MA,1789,2018
Puerto Rico,Michigan,NA,MI,0,2018
Puerto Rico,Minnesota,NA,MN,0,2018
Puerto Rico,Mississippi,NA,MS,0,2018
Puerto Rico,Missouri,NA,MO,0,2018
Puerto Rico,Montana,NA,MT,0,2018
Puerto Rico,Nebraska,NA,NE,0,2018
Puerto Rico,Nevada,NA,NV,85,2018
Puerto Rico,New Hampshire,NA,NH,160,2018
Puerto Rico,New Jersey,NA,NJ,1758,2018
Puerto Rico,New Mexico,NA,NM,0,2018
Puerto Rico,New York,NA,NY,2334,2018
Puerto Rico,North Carolina,NA,NC,335,2018
Puerto Rico,North Dakota,NA,ND,0,2018
Puerto Rico,Ohio,NA,OH,0,2018
Puerto Rico,Oklahoma,NA,OK,0,2018
Puerto Rico,Oregon,NA,OR,48,2018
Puerto Rico,Pennsylvania,NA,PA,1214,2018
Puerto Rico,Puerto Rico,NA,NA,NA,2018
Puerto Rico,Rhode Island,NA,RI,411,2018
Puerto Rico,South Carolina,NA,SC,103,2018
Puerto Rico,South Dakota,NA,SD,0,2018
Puerto Rico,Tennessee,NA,TN,123,2018
Puerto Rico,Texas,NA,TX,2394,2018
Puerto Rico,Utah,NA,UT,0,2018
Puerto Rico,Vermont,NA,VT,0,2018
Puerto Rico,Virginia,NA,VA,473,2018
Puerto Rico,Washington,NA,WA,0,2018
Puerto Rico,West Virginia,NA,WV,0,2018
Puerto Rico,Wisconsin,NA,WI,131,2018
Puerto Rico,Wyoming,NA,WY,0,2018
Alabama,California,AL,CA,3690,2019
Alabama,Colorado,AL,CO,2042,2019
Alabama,Connecticut,AL,CT,705,2019
Alabama,Alabama,AL,AL,NA,2019
Alabama,Alaska,AL,AK,1105,2019
Alabama,Arizona,AL,AZ,904,2019
Alabama,Arkansas,AL,AR,813,2019
Alabama,Delaware,AL,DE,0,2019
Alabama,District of Columbia,AL,DC,248,2019
Alabama,Florida,AL,FL,15519,2019
Alabama,Foreign Country,AL,OR,11748,2019
Alabama,Georgia,AL,GA,13993,2019
Alabama,Hawaii,AL,HI,668,2019
Alabama,Idaho,AL,ID,0,2019
Alabama,Illinois,AL,IL,1962,2019
Alabama,Indiana,AL,IN,3451,2019
Alabama,Iowa,AL,IA,722,2019
Alabama,Kansas,AL,KS,1212,2019
Alabama,Kentucky,AL,KY,1500,2019
Alabama,Louisiana,AL,LA,3789,2019
Alabama,Maine,AL,ME,140,2019
Alabama,Maryland,AL,MD,808,2019
Alabama,Massachusetts,AL,MA,1452,2019
Alabama,Michigan,AL,MI,1893,2019
Alabama,Minnesota,AL,MN,41,2019
Alabama,Mississippi,AL,MS,4377,2019
Alabama,Missouri,AL,MO,864,2019
Alabama,Montana,AL,MT,151,2019
Alabama,Nebraska,AL,NE,386,2019
Alabama,Nevada,AL,NV,771,2019
Alabama,New Hampshire,AL,NH,176,2019
Alabama,New Jersey,AL,NJ,599,2019
Alabama,New Mexico,AL,NM,53,2019
Alabama,New York,AL,NY,1996,2019
Alabama,North Carolina,AL,NC,3597,2019
Alabama,North Dakota,AL,ND,17,2019
Alabama,Ohio,AL,OH,2364,2019
Alabama,Oklahoma,AL,OK,541,2019
Alabama,Oregon,AL,OR,245,2019
Alabama,Pennsylvania,AL,PA,2336,2019
Alabama,Puerto Rico,AL,NA,338,2019
Alabama,Rhode Island,AL,RI,257,2019
Alabama,South Carolina,AL,SC,2448,2019
Alabama,South Dakota,AL,SD,0,2019
Alabama,Tennessee,AL,TN,9970,2019
Alabama,Texas,AL,TX,8405,2019
Alabama,Utah,AL,UT,2083,2019
Alabama,Vermont,AL,VT,0,2019
Alabama,Virginia,AL,VA,2876,2019
Alabama,Washington,AL,WA,1883,2019
Alabama,West Virginia,AL,WV,421,2019
Alabama,Wisconsin,AL,WI,1307,2019
Alabama,Wyoming,AL,WY,0,2019
Alaska,California,AK,CA,2547,2019
Alaska,Colorado,AK,CO,685,2019
Alaska,Connecticut,AK,CT,153,2019
Alaska,Alabama,AK,AL,260,2019
Alaska,Alaska,AK,AK,NA,2019
Alaska,Arizona,AK,AZ,886,2019
Alaska,Arkansas,AK,AR,12,2019
Alaska,Delaware,AK,DE,224,2019
Alaska,District of Columbia,AK,DC,69,2019
Alaska,Florida,AK,FL,2473,2019
Alaska,Foreign Country,AK,OR,4241,2019
Alaska,Georgia,AK,GA,743,2019
Alaska,Hawaii,AK,HI,217,2019
Alaska,Idaho,AK,ID,1644,2019
Alaska,Illinois,AK,IL,952,2019
Alaska,Indiana,AK,IN,0,2019
Alaska,Iowa,AK,IA,143,2019
Alaska,Kansas,AK,KS,1296,2019
Alaska,Kentucky,AK,KY,1017,2019
Alaska,Louisiana,AK,LA,529,2019
Alaska,Maine,AK,ME,77,2019
Alaska,Maryland,AK,MD,339,2019
Alaska,Massachusetts,AK,MA,515,2019
Alaska,Michigan,AK,MI,310,2019
Alaska,Minnesota,AK,MN,417,2019
Alaska,Mississippi,AK,MS,86,2019
Alaska,Missouri,AK,MO,890,2019
Alaska,Montana,AK,MT,113,2019
Alaska,Nebraska,AK,NE,1,2019
Alaska,Nevada,AK,NV,986,2019
Alaska,New Hampshire,AK,NH,0,2019
Alaska,New Jersey,AK,NJ,0,2019
Alaska,New Mexico,AK,NM,878,2019
Alaska,New York,AK,NY,329,2019
Alaska,North Carolina,AK,NC,2557,2019
Alaska,North Dakota,AK,ND,187,2019
Alaska,Ohio,AK,OH,29,2019
Alaska,Oklahoma,AK,OK,359,2019
Alaska,Oregon,AK,OR,750,2019
Alaska,Pennsylvania,AK,PA,385,2019
Alaska,Puerto Rico,AK,NA,37,2019
Alaska,Rhode Island,AK,RI,0,2019
Alaska,South Carolina,AK,SC,448,2019
Alaska,South Dakota,AK,SD,280,2019
Alaska,Tennessee,AK,TN,301,2019
Alaska,Texas,AK,TX,4332,2019
Alaska,Utah,AK,UT,1092,2019
Alaska,Vermont,AK,VT,44,2019
Alaska,Virginia,AK,VA,2216,2019
Alaska,Washington,AK,WA,1435,2019
Alaska,West Virginia,AK,WV,355,2019
Alaska,Wisconsin,AK,WI,228,2019
Alaska,Wyoming,AK,WY,242,2019
Arizona,California,AZ,CA,59713,2019
Arizona,Colorado,AZ,CO,14684,2019
Arizona,Connecticut,AZ,CT,895,2019
Arizona,Alabama,AZ,AL,1750,2019
Arizona,Alaska,AZ,AK,1561,2019
Arizona,Arizona,AZ,AZ,NA,2019
Arizona,Arkansas,AZ,AR,1022,2019
Arizona,Delaware,AZ,DE,653,2019
Arizona,District of Columbia,AZ,DC,239,2019
Arizona,Florida,AZ,FL,7358,2019
Arizona,Foreign Country,AZ,OR,45492,2019
Arizona,Georgia,AZ,GA,3947,2019
Arizona,Hawaii,AZ,HI,4942,2019
Arizona,Idaho,AZ,ID,2961,2019
Arizona,Illinois,AZ,IL,10915,2019
Arizona,Indiana,AZ,IN,3156,2019
Arizona,Iowa,AZ,IA,2982,2019
